# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 6 mm
# Rotation step angle: 2.4°
# sensor pos #1: 0 mm
# sensor pos #2: 15 mm
# sensor pos #3: 30 mm
# sensor pos #4: 45 mm
# sensor pos #5: 60 mm
# sensor pos #6: 75 mm
# sensor pos #7: 90 mm
#
# ZPos#; a[°]; X1_magn[mT]; Y1_magn[mT]; Z1_magn[mT]
 7; 28.8;  -53.624000;   -1.514100;   65.812000
 7; 31.2;  -59.737000;   -2.903500;   61.039000
 7; 33.6;  -64.414000;   -4.152900;   56.854000
 7; 36.0;  -76.578000;   -5.367200;   52.516000
 7; 38.4;  -93.014000;   -6.546400;   46.201000
 7; 40.8; -103.040000;   -7.677900;   37.446000
 7; 43.2; -104.980000;   -8.671100;   27.363000
 7; 45.6; -103.400000;   -9.401100;   18.183000
 7; 48.0; -101.540000;   -9.915300;    9.839600
 7; 50.4; -100.580000;  -10.238000;    2.222900
 7; 52.8; -100.740000;  -10.435000;   -5.215900
 7; 55.2; -101.740000;  -10.532000;  -13.466000
 7; 57.6; -102.230000;  -10.530000;  -22.457000
 7; 60.0;  -98.699000;  -10.391000;  -32.597000
 7; 62.4;  -86.707000;  -10.012000;  -42.155000
 7; 64.8;  -69.667000;   -9.345100;  -49.403000
 7; 67.2;  -57.830000;   -8.446700;  -54.453000
 7; 69.6;  -53.427000;   -7.519200;  -58.832000
 7; 72.0;  -46.435000;   -6.549800;  -64.111000
 7; 74.4;  -29.522000;   -5.463200;  -68.823000
 7; 76.8;   -9.965700;   -4.228000;  -71.062000
 7; 79.2;    1.262600;   -2.822500;  -71.308000
 7; 81.6;    7.041700;   -1.538300;  -71.513000
 7; 84.0;   19.823000;   -0.189600;  -71.941000
 7; 86.4;   40.216000;    1.210300;  -70.615000
 7; 88.8;   55.235000;    2.662500;  -66.697000
 7; 91.2;   60.656000;    4.060500;  -61.685000
 7; 93.6;   65.434000;    5.293500;  -57.471000
 7; 96.0;   78.313000;    6.520100;  -53.032000
 7; 98.4;   94.779000;    7.712800;  -46.484000
 7;100.8;  104.180000;    8.874400;  -37.287000
 7;103.2;  105.430000;    9.850900;  -27.115000
 7;105.6;  103.630000;   10.557000;  -18.027000
 7;108.0;  101.700000;   11.050000;   -9.653400
 7;110.4;  100.770000;   11.362000;   -2.069300
 7;112.8;  100.990000;   11.536000;    5.266100
 7;115.2;  101.990000;   11.616000;   13.599000
 7;117.6;  102.270000;   11.583000;   22.737000
 7;120.0;   98.243000;   11.404000;   32.761000
 7;122.4;   85.497000;   10.982000;   42.236000
 7;124.8;   68.616000;   10.286000;   49.214000
 7;127.2;   57.378000;    9.345700;   54.121000
 7;129.6;   52.968000;    8.401000;   58.503000
 7;132.0;   45.278000;    7.405100;   63.702000
 7;134.4;   27.698000;    6.290100;   68.171000
 7;136.8;    8.691500;    5.013800;   70.124000
 7;139.2;   -1.939400;    3.631400;   70.188000
 7;141.6;   -8.053800;    2.285300;   70.269000
 7;144.0;  -21.126000;    0.965340;   70.475000
 7;146.4;  -41.006000;   -0.424470;   68.868000
 7;148.8;  -55.001000;   -1.862800;   64.848000
 7;151.2;  -60.198000;   -3.245900;   59.910000
 7;153.6;  -65.370000;   -4.466600;   55.755000
 7;156.0;  -78.348000;   -5.658500;   51.170000
 7;158.4;  -94.009000;   -6.826500;   44.508000
 7;160.8; -102.650000;   -7.925100;   35.546000
 7;163.2; -103.820000;   -8.841000;   25.583000
 7;165.6; -102.110000;   -9.498200;   16.624000
 7;168.0; -100.290000;   -9.951900;    8.443400
 7;170.4;  -99.396000;  -10.242000;    0.964650
 7;172.8;  -99.538000;  -10.388000;   -6.369200
 7;175.2; -100.350000;  -10.448000;  -14.598000
 7;177.6; -100.280000;  -10.382000;  -23.486000
 7;180.0;  -95.889000;  -10.155000;  -33.293000
 7;182.4;  -83.444000;   -9.698800;  -42.440000
 7;184.8;  -67.422000;   -9.003500;  -49.216000
 7;187.2;  -56.564000;   -8.059100;  -54.070000
 7;189.6;  -51.734000;   -7.107700;  -58.420000
 7;192.0;  -43.767000;   -6.112500;  -63.413000
 7;194.4;  -26.924000;   -4.990500;  -67.708000
 7;196.8;   -9.025500;   -3.738400;  -69.657000
 7;199.2;    1.500100;   -2.384100;  -69.887000
 7;201.6;    8.143900;   -1.090200;  -70.080000
 7;204.0;   21.190000;    0.230110;  -70.266000
 7;206.4;   40.292000;    1.600500;  -68.694000
 7;208.8;   53.986000;    3.001900;  -64.826000
 7;211.2;   59.725000;    4.366300;  -60.007000
 7;213.6;   65.225000;    5.591800;  -55.831000
 7;216.0;   77.575000;    6.783700;  -51.242000
 7;218.4;   92.599000;    7.952900;  -44.627000
 7;220.8;  101.110000;    9.030900;  -35.919000
 7;223.2;  102.680000;    9.948000;  -26.226000
 7;225.6;  101.310000;   10.599000;  -17.538000
 7;228.0;   99.665000;   11.061000;   -9.368800
 7;230.4;   98.835000;   11.342000;   -1.913300
 7;232.8;   98.956000;   11.498000;    5.327800
 7;235.2;   99.630000;   11.533000;   13.482000
 7;237.6;   99.463000;   11.468000;   22.253000
 7;240.0;   95.177000;   11.233000;   31.814000
 7;242.4;   83.324000;   10.771000;   40.832000
 7;244.8;   68.135000;   10.070000;   47.567000
 7;247.2;   57.168000;    9.148900;   52.542000
 7;249.6;   51.964000;    8.183300;   56.923000
 7;252.0;   44.215000;    7.185900;   61.853000
 7;254.4;   28.004000;    6.057100;   66.196000
 7;256.8;   10.359000;    4.812100;   68.269000
 7;259.2;   -0.714420;    3.476500;   68.616000
 7;261.6;   -7.606700;    2.184900;   68.771000
 7;264.0;  -20.100000;    0.893640;   68.957000
 7;266.4;  -38.583000;   -0.493550;   67.541000
 7;268.8;  -52.529000;   -1.878500;   63.891000
 7;271.2;  -58.760000;   -3.244800;   59.256000
 7;273.6;  -64.279000;   -4.464000;   55.160000
 7;276.0;  -76.173000;   -5.642800;   50.747000
 7;278.4;  -91.148000;   -6.801900;   44.357000
 7;280.8; -100.140000;   -7.847400;   35.921000
 7;283.2; -102.230000;   -8.760400;   26.361000
 7;285.6; -101.070000;   -9.449700;   17.541000
 7;288.0;  -99.516000;   -9.946300;    9.482600
 7;290.4;  -98.692000;  -10.233000;    1.989400
 7;292.8;  -98.788000;  -10.419000;   -5.261400
 7;295.2;  -99.491000;  -10.487000;  -13.306000
 7;297.6;  -99.538000;  -10.458000;  -22.004000
 7;300.0;  -95.855000;  -10.266000;  -31.597000
 7;302.4;  -84.730000;   -9.878400;  -40.778000
 7;304.8;  -69.398000;   -9.231200;  -47.790000
 7;307.2;  -57.732000;   -8.354500;  -52.929000
 7;309.6;  -52.439000;   -7.413500;  -57.299000
 7;312.0;  -45.316000;   -6.428800;  -62.268000
 7;314.4;  -29.722000;   -5.319100;  -66.804000
 7;316.8;  -11.671000;   -4.094700;  -69.159000
 7;319.2;    0.082044;   -2.748200;  -69.655000
 7;321.6;    6.729100;   -1.453600;  -69.903000
 7;324.0;   18.539000;   -0.152630;  -70.288000
 7;326.4;   37.457000;    1.229300;  -69.157000
 7;328.8;   52.515000;    2.640800;  -65.646000
 7;331.2;   59.112000;    4.004100;  -60.977000
 7;333.6;   64.169000;    5.231500;  -56.847000
 7;336.0;   75.806000;    6.393900;  -52.510000
 7;338.4;   91.481000;    7.572000;  -46.280000
 7;340.8;  101.420000;    8.651500;  -37.796000
 7;343.2;  103.790000;    9.620500;  -28.020000
 7;345.6;  102.620000;   10.334000;  -19.002000
 7;348.0;  100.950000;   10.863000;  -10.785000
 7;350.4;  100.040000;   11.121000;   -3.206700
 7;352.8;  100.180000;   11.412000;    4.107200
 7;355.2;  101.080000;   11.511000;   12.219000
 7;357.6;  101.460000;   11.528000;   21.027000
