# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 15 mm
# Rotation step angle: 1.2°
# sensor pos #1: 5 mm
# sensor pos #2: 35 mm
# sensor pos #3: 65 mm
# sensor pos #4: 90 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]; X2_magn [mT]; Y2_magn [mT]; Z2_magn [mT]; X3_magn [mT]; Y3_magn [mT]; Z3_magn [mT]; X4_magn [mT]; Y4_magn [mT]; Z4_magn [mT]
180.0;   25.677000;    6.592500;   38.529000;   32.031000;    4.473100;   45.523000;   38.101000;    2.500000;   44.613000;   43.996000;   -3.187700;   39.999000
181.2;   47.505000;   -3.693600;   38.036000;   41.783000;    2.450700;   42.680000;   36.105000;    4.667600;   43.835000;   29.914000;    7.535800;   37.385000
182.4;   33.945000;    8.528300;   35.909000;   39.892000;    4.925700;   41.910000;   45.373000;    2.393200;   40.592000;   51.015000;   -4.154000;   35.946000
183.6;   54.593000;   -4.643900;   33.678000;   48.883000;    2.305900;   38.366000;   43.541000;    5.095200;   39.911000;   37.709000;    9.482700;   34.280000
184.8;   41.158000;   10.386000;   32.585000;   46.942000;    5.290900;   37.792000;   52.309000;    2.246900;   36.044000;   58.095000;   -4.953100;   31.322000
186.0;   61.414000;   -5.342200;   28.846000;   55.645000;    2.234500;   33.602000;   50.274000;    5.409600;   35.635000;   44.409000;   11.211000;   30.869000
187.2;   47.749000;   12.049000;   28.947000;   53.713000;    5.581400;   33.184000;   59.109000;    2.139700;   30.919000;   64.691000;   -5.825400;   26.046000
188.4;   67.565000;   -6.195800;   23.059000;   62.405000;    2.071000;   27.931000;   57.233000;    5.697900;   30.510000;   51.133000;   12.840000;   26.878000
189.6;   54.458000;   13.593000;   24.654000;   60.498000;    5.822200;   27.684000;   65.342000;    1.964900;   24.821000;   69.892000;   -6.426600;   19.952000
190.8;   71.634000;   -6.737300;   16.825000;   67.726000;    1.871200;   21.614000;   63.436000;    5.822600;   24.715000;   57.595000;   14.249000;   22.373000
192.0;   60.275000;   14.937000;   19.908000;   65.881000;    5.971200;   21.734000;   69.583000;    1.791700;   18.400000;   72.835000;   -6.980300;   13.724000
193.2;   73.655000;   -7.244700;   10.528000;   70.983000;    1.650500;   15.001000;   67.954000;    5.980200;   18.510000;   62.909000;   15.418000;   17.408000
194.4;   65.082000;   15.931000;   14.651000;   69.566000;    5.994000;   15.149000;   71.975000;    1.514200;   11.557000;   74.121000;   -7.486300;    7.276000
195.6;   74.323000;   -7.728600;    4.118300;   72.504000;    1.391800;    8.129300;   70.710000;    5.919300;   11.792000;   66.799000;   16.312000;   11.874000
196.8;   67.989000;   16.704000;    9.165900;   71.409000;    5.924500;    8.551700;   72.795000;    1.286800;    4.868100;   74.298000;   -7.839900;    1.102500
198.0;   74.162000;   -7.969500;   -1.821300;   72.852000;    1.144600;    1.703400;   71.847000;    5.808400;    5.396900;   68.922000;   16.909000;    6.520700
199.2;   69.473000;   17.149000;    3.782000;   72.001000;    5.828200;    2.164900;   72.812000;    1.012000;   -1.512400;   73.921000;   -8.017700;   -4.796500
200.4;   73.579000;   -8.088600;   -7.827100;   72.603000;    0.867510;   -4.790200;   72.077000;    5.671400;   -1.057500;   69.680000;   17.380000;    1.023000
201.6;   69.808000;   17.509000;   -1.660600;   71.943000;    5.566400;   -4.238100;   72.328000;    0.755110;   -7.984500;   73.107000;   -8.079300;  -10.813000
202.8;   72.512000;   -8.068100;  -13.782000;   71.908000;    0.608740;  -11.132000;   71.735000;    5.427900;   -7.338200;   69.774000;   17.566000;   -4.255800
204.0;   69.520000;   17.627000;   -6.769500;   71.409000;    5.311400;  -10.312000;   71.415000;    0.531820;  -14.207000;   71.745000;   -8.061000;  -16.714000
205.2;   70.664000;   -7.992600;  -19.732000;   70.684000;    0.369010;  -17.408000;   70.936000;    5.167300;  -13.418000;   69.363000;   17.465000;   -9.324100
206.4;   68.925000;   17.342000;  -11.964000;   70.287000;    4.970100;  -16.581000;   69.696000;    0.228610;  -20.667000;   69.188000;   -7.869800;  -22.815000
207.6;   67.237000;   -7.733100;  -25.828000;   68.337000;    0.057967;  -23.938000;   69.400000;    4.739300;  -19.761000;   68.327000;   17.152000;  -14.570000
208.8;   67.487000;   16.895000;  -17.111000;   68.190000;    4.555600;  -22.829000;   66.616000;   -0.007752;  -27.033000;   64.847000;   -7.596500;  -28.709000
210.0;   62.028000;   -7.424700;  -31.377000;   64.435000;   -0.166820;  -30.020000;   66.665000;    4.320400;  -25.793000;   66.399000;   16.603000;  -19.579000
211.2;   64.906000;   16.215000;  -22.108000;   64.668000;    4.059400;  -28.818000;   61.725000;   -0.244120;  -32.951000;   58.672000;   -7.218600;  -33.992000
212.4;   54.891000;   -6.952300;  -36.447000;   58.460000;   -0.428580;  -35.817000;   62.092000;    3.767700;  -31.788000;   62.928000;   15.776000;  -24.604000
213.6;   60.553000;   15.262000;  -27.003000;   59.038000;    3.486200;  -34.551000;   54.848000;   -0.535000;  -38.422000;   50.944000;   -6.626400;  -38.662000
214.8;   47.110000;   -6.317200;  -40.602000;   51.121000;   -0.660090;  -40.721000;   55.744000;    3.153900;  -37.092000;   57.853000;   14.684000;  -29.212000
216.0;   54.773000;   14.120000;  -31.178000;   52.282000;    2.920500;  -39.313000;   47.479000;   -0.764640;  -42.783000;   43.429000;   -5.981900;  -42.322000
217.2;   39.669000;   -5.603200;  -43.953000;   43.680000;   -0.916990;  -44.719000;   48.556000;    2.538500;  -41.469000;   51.538000;   13.298000;  -33.133000
218.4;   47.987000;   12.514000;  -34.898000;   44.787000;    2.171100;  -43.422000;   39.922000;   -0.998770;  -46.503000;   35.804000;   -5.157700;  -45.490000
219.6;   31.792000;   -4.739200;  -46.854000;   36.141000;   -1.115600;  -48.119000;   41.075000;    1.853700;  -45.198000;   44.414000;   11.734000;  -36.437000
220.8;   40.982000;   10.899000;  -37.804000;   37.489000;    1.550100;  -46.724000;   32.391000;   -1.179100;  -49.514000;   27.665000;   -4.310900;  -48.013000
222.0;   23.318000;   -3.914700;  -49.004000;   28.466000;   -1.275800;  -50.737000;   33.854000;    1.217800;  -48.100000;   37.601000;   10.041000;  -39.017000
223.2;   34.000000;    9.103000;  -40.166000;   29.916000;    0.876470;  -49.366000;   24.153000;   -1.362100;  -51.850000;   18.521000;   -3.415800;  -49.812000
224.4;   13.523000;   -2.917300;  -50.396000;   19.467000;   -1.427400;  -52.728000;   25.619000;    0.516880;  -50.478000;   30.138000;    8.100400;  -41.233000
225.6;   26.083000;    7.109000;  -42.095000;   21.152000;    0.180820;  -51.348000;   14.686000;   -1.486400;  -53.377000;    8.638000;   -2.405000;  -50.756000
226.8;    3.992900;   -1.911400;  -50.874000;   10.013000;   -1.546500;  -53.761000;   16.599000;   -0.164210;  -52.015000;   21.968000;    6.108200;  -42.804000
228.0;   17.601000;    5.149700;  -43.147000;   12.113000;   -0.519320;  -52.430000;    5.544800;   -1.583500;  -53.941000;   -0.362920;   -1.400900;  -50.836000
229.2;   -4.763100;   -0.877040;  -50.618000;    1.084100;   -1.623500;  -53.915000;    7.498400;   -0.841560;  -52.646000;   13.158000;    4.062400;  -43.553000
230.4;    8.644200;    2.968700;  -43.702000;    2.992700;   -1.175400;  -52.652000;   -3.286700;   -1.647700;  -53.723000;   -9.218700;   -0.339710;  -50.261000
231.6;  -13.768000;    0.200980;  -49.724000;   -7.663500;   -1.669400;  -53.326000;   -1.403900;   -1.504400;  -52.484000;    4.229700;    1.870100;  -43.686000
232.8;    0.034395;    0.792080;  -43.494000;   -5.642100;   -1.824700;  -52.112000;  -12.003000;   -1.687300;  -52.776000;  -18.411000;    0.740550;  -49.005000
234.0;  -23.009000;    1.246500;  -48.101000;  -16.389000;   -1.686900;  -52.045000;   -9.846900;   -2.125300;  -51.641000;   -4.058600;   -0.259050;  -43.186000
235.2;   -8.274900;   -1.341500;  -42.712000;  -14.277000;   -2.436400;  -50.952000;  -20.973000;   -1.710800;  -51.103000;  -27.702000;    1.766300;  -46.966000
236.4;  -32.323000;    2.294300;  -45.603000;  -25.698000;   -1.676900;  -49.904000;  -18.904000;   -2.702200;  -50.029000;  -12.650000;   -2.413200;  -42.110000
237.6;  -17.110000;   -3.498000;  -41.305000;  -23.540000;   -3.012200;  -48.897000;  -30.257000;   -1.649200;  -48.506000;  -36.672000;    2.885400;  -44.022000
238.8;  -40.527000;    3.398400;  -42.311000;  -34.476000;   -1.627600;  -46.887000;  -27.986000;   -3.272000;  -47.581000;  -21.479000;   -4.566600;  -40.257000
240.0;  -25.646000;   -5.577100;  -39.093000;  -32.116000;   -3.503200;  -46.118000;  -38.236000;   -1.626500;  -45.192000;  -43.974000;    3.785300;  -40.555000
241.2;  -47.455000;    4.266600;  -38.597000;  -41.928000;   -1.544700;  -43.233000;  -36.162000;   -3.735800;  -44.390000;  -29.867000;   -6.549800;  -37.884000
242.4;  -33.881000;   -7.536300;  -36.384000;  -39.966000;   -3.932200;  -42.489000;  -45.446000;   -1.518200;  -41.154000;  -50.948000;    4.744900;  -36.481000
243.6;  -54.485000;    5.185200;  -34.239000;  -48.929000;   -1.470700;  -38.902000;  -43.559000;   -4.143600;  -40.454000;  -37.594000;   -8.506100;  -34.741000
244.8;  -41.029000;   -9.403800;  -33.050000;  -46.960000;   -4.357500;  -38.364000;  -52.342000;   -1.389700;  -36.583000;  -57.933000;    5.566800;  -31.891000
246.0;  -61.252000;    5.944300;  -29.426000;  -55.697000;   -1.320600;  -34.148000;  -50.296000;   -4.471800;  -36.150000;  -44.265000;  -10.227000;  -31.309000
247.2;  -47.552000;  -11.067000;  -29.397000;  -53.721000;   -4.652500;  -33.720000;  -59.078000;   -1.277700;  -31.481000;  -64.436000;    6.349500;  -26.688000
248.4;  -67.314000;    6.704900;  -23.691000;  -62.400000;   -1.151500;  -28.503000;  -57.214000;   -4.720900;  -31.052000;  -50.996000;  -11.800000;  -27.350000
249.6;  -54.261000;  -12.555000;  -25.135000;  -60.452000;   -4.887800;  -28.216000;  -65.306000;   -1.088000;  -25.426000;  -69.691000;    7.038000;  -20.608000
250.8;  -71.441000;    7.347200;  -17.487000;  -67.661000;   -1.009200;  -22.225000;  -63.407000;   -4.887400;  -25.308000;  -57.221000;  -13.319000;  -22.791000
252.0;  -59.913000;  -13.974000;  -20.346000;  -65.836000;   -4.974000;  -22.280000;  -69.537000;   -0.868450;  -19.032000;  -72.672000;    7.600000;  -14.425000
253.2;  -73.491000;    7.846800;  -11.257000;  -70.917000;   -0.760530;  -15.672000;  -67.877000;   -5.003900;  -19.074000;  -62.470000;  -14.503000;  -17.852000
254.4;  -64.580000;  -14.972000;  -15.114000;  -69.480000;   -5.029700;  -15.743000;  -71.873000;   -0.656730;  -12.248000;  -73.958000;    8.129500;   -8.031100
255.6;  -74.158000;    8.300900;   -4.908800;  -72.452000;   -0.499150;   -8.864800;  -70.576000;   -5.003500;  -12.399000;  -66.222000;  -15.412000;  -12.378000
256.8;  -67.378000;  -15.777000;   -9.677000;  -71.277000;   -4.949400;   -9.194000;  -72.722000;   -0.410650;   -5.629400;  -74.175000;    8.404700;   -1.946200
258.0;  -74.056000;    8.535400;    0.965010;  -72.816000;   -0.216110;   -2.462500;  -71.701000;   -4.893700;   -6.059600;  -68.141000;  -16.088000;   -7.020700
259.2;  -68.711000;  -16.339000;   -4.315300;  -71.868000;   -4.868000;   -2.836100;  -72.747000;   -0.124630;    0.727400;  -73.801000;    8.636600;    3.945700
260.4;  -73.473000;    8.696700;    6.963000;  -72.550000;   -0.019701;    3.967500;  -71.920000;   -4.896700;    0.328670;  -69.055000;  -16.475000;   -1.615800
261.6;  -69.177000;  -16.574000;    1.046700;  -71.807000;   -4.665600;    3.517400;  -72.298000;    0.106510;    7.158500;  -73.012000;    8.712800;    9.948900
262.8;  -72.437000;    8.677700;   12.882000;  -71.927000;    0.274540;   10.262000;  -71.619000;   -4.485200;    6.572400;  -69.205000;  -16.572000;    3.605000
264.0;  -68.887000;  -16.691000;    6.093900;  -71.304000;   -4.397100;    9.530200;  -71.438000;    0.376110;   13.292000;  -71.709000;    8.682500;   15.779000
265.2;  -70.653000;    8.615300;   18.784000;  -70.725000;    0.482900;   16.502000;  -70.862000;   -4.191700;   12.644000;  -68.806000;  -16.471000;    8.641500
266.4;  -68.362000;  -16.327000;   11.251000;  -70.210000;   -4.039800;   15.767000;  -69.781000;    0.617700;   19.712000;  -69.207000;    8.464400;   21.812000
267.6;  -67.320000;    8.333400;   24.808000;  -68.425000;    0.705820;   22.926000;  -69.304000;   -3.828400;   18.912000;  -67.737000;  -16.122000;   13.836000
268.8;  -66.905000;  -15.878000;   16.365000;  -68.134000;   -3.629400;   21.951000;  -66.794000;    0.932850;   26.026000;  -64.995000;    8.238500;   27.661000
270.0;  -62.250000;    8.054100;   30.322000;  -64.616000;    0.995580;   28.968000;  -66.619000;   -3.360900;   24.917000;  -65.734000;  -15.620000;   18.777000
271.2;  -64.269000;  -15.235000;   21.287000;  -64.595000;   -3.153300;   27.896000;  -61.962000;    1.121400;   31.916000;  -58.899000;    7.795700;   32.926000
272.4;  -55.169000;    7.532800;   35.376000;  -58.704000;    1.187500;   34.727000;  -62.071000;   -2.833300;   30.861000;  -62.369000;  -14.757000;   23.789000
273.6;  -60.018000;  -14.239000;   26.140000;  -59.052000;   -2.610800;   33.579000;  -55.248000;    1.395500;   37.332000;  -51.296000;    7.233300;   37.564000
274.8;  -47.490000;    6.929700;   39.493000;  -51.554000;    1.508600;   39.637000;  -55.779000;   -2.353500;   36.055000;  -57.369000;  -13.654000;   28.319000
276.0;  -54.240000;  -13.182000;   30.206000;  -52.368000;   -2.021100;   38.313000;  -47.930000;    1.591200;   41.680000;  -43.849000;    6.588400;   41.218000
277.2;  -40.093000;    6.202000;   42.869000;  -44.147000;    1.725200;   43.635000;  -48.647000;   -1.658600;   40.476000;  -51.064000;  -12.346000;   32.191000
278.4;  -47.592000;  -11.580000;   33.913000;  -44.971000;   -1.322500;   42.415000;  -40.445000;    1.817800;   45.406000;  -36.276000;    5.819200;   44.374000
279.6;  -32.258000;    5.381200;   45.758000;  -36.651000;    1.910100;   47.032000;  -41.216000;   -0.989060;   44.190000;  -44.082000;  -10.731000;   35.505000
280.8;  -40.669000;   -9.899600;   36.866000;  -37.623000;   -0.667930;   45.735000;  -32.941000;    1.986200;   48.463000;  -28.160000;    4.949600;   46.955000
282.0;  -23.869000;    4.511600;   47.950000;  -29.043000;    2.052700;   49.669000;  -34.055000;   -0.315810;   47.130000;  -37.415000;   -8.978400;   38.187000
283.2;  -33.828000;   -8.061700;   39.328000;  -30.098000;    0.001583;   48.365000;  -24.772000;    2.141200;   50.814000;  -19.156000;    4.038100;   48.768000
284.4;  -14.197000;    3.551900;   49.387000;  -20.109000;    2.209500;   51.714000;  -25.845000;    0.354820;   49.489000;  -29.942000;   -7.129000;   40.293000
285.6;  -25.943000;   -6.120000;   41.171000;  -21.403000;    0.714780;   50.391000;  -15.390000;    2.283500;   52.402000;   -9.333400;    3.043000;   49.784000
286.8;   -4.755000;    2.545200;   49.940000;  -10.757000;    2.322700;   52.818000;  -16.894000;    1.043000;   51.044000;  -21.762000;   -5.149500;   41.798000
288.0;  -17.466000;   -4.181700;   42.213000;  -12.443000;    1.191200;   51.447000;   -6.334800;    2.372300;   53.032000;   -0.420100;    2.064300;   49.950000
289.2;    3.995800;    1.529600;   49.770000;   -1.838600;    2.408900;   53.039000;   -7.835400;    1.713600;   51.744000;  -13.085000;   -3.086500;   42.670000
290.4;   -8.563300;   -1.990500;   42.810000;   -3.304000;    2.078800;   51.765000;    2.566700;    2.428300;   52.892000;    8.491400;    0.988490;   49.448000
291.6;   13.042000;    0.428760;   48.930000;    6.962600;    2.456300;   52.507000;    1.095500;    2.376800;   51.676000;   -4.199800;   -0.896830;   42.850000
292.8;   -0.053572;    0.161400;   42.685000;    5.281300;    2.723000;   51.285000;   11.240000;    2.471300;   52.019000;   17.637000;   -0.067870;   48.254000
294.0;   22.224000;   -0.580930;   47.403000;   15.636000;    2.481000;   51.332000;    9.480300;    3.019100;   50.839000;    4.001700;    1.204300;   42.307000
295.2;    8.239600;    2.311100;   41.841000;   13.944000;    3.342400;   50.153000;   20.313000;    2.474300;   50.431000;   27.010000;   -1.092900;   46.278000
296.4;   31.664000;   -1.630600;   44.924000;   25.077000;    2.434700;   49.258000;   18.621000;    3.610200;   49.291000;   12.613000;    3.402900;   41.228000
297.6;   17.044000;    4.483600;   40.433000;   23.248000;    3.716600;   48.109000;   29.631000;    2.428000;   47.904000;   36.032000;   -2.148100;   43.397000
298.8;   39.900000;   -2.645500;   41.750000;   33.895000;    2.410800;   46.299000;   27.716000;    4.152000;   46.910000;   21.437000;    5.485000;   39.573000
300.0;   25.552000;    6.541400;   38.308000;   31.805000;    4.421200;   45.441000;   37.710000;    2.361900;   44.654000;   43.456000;   -3.166000;   40.006000
301.2;   46.953000;   -3.661100;   38.054000;   41.450000;    2.329000;   42.707000;   35.926000;    4.627300;   43.750000;   29.813000;    7.476800;   37.188000
302.4;   33.817000;    8.470800;   35.712000;   39.726000;    4.878600;   41.875000;   45.016000;    2.292000;   40.647000;   50.422000;   -4.085300;   35.985000
303.6;   53.950000;   -4.534500;   33.755000;   48.508000;    2.230100;   38.406000;   43.338000;    5.057900;   39.881000;   37.515000;    9.430500;   34.109000
304.8;   40.938000;   10.343000;   32.437000;   46.719000;    5.292300;   37.752000;   51.971000;    2.097100;   36.165000;   57.415000;   -4.929200;   31.428000
306.0;   60.740000;   -5.336600;   28.989000;   55.307000;    2.097900;   33.733000;   50.063000;    5.448100;   35.590000;   44.142000;   11.212000;   30.663000
307.2;   47.413000;   12.073000;   28.745000;   53.516000;    5.610500;   33.179000;   58.766000;    1.996300;   31.058000;   63.997000;   -5.730500;   26.252000
308.4;   66.911000;   -6.104000;   23.262000;   62.107000;    1.942900;   28.072000;   57.010000;    5.715400;   30.507000;   50.795000;   12.817000;   26.727000
309.6;   54.071000;   13.575000;   24.536000;   60.286000;    5.877800;   27.678000;   65.058000;    1.868600;   24.988000;   69.318000;   -6.444100;   20.174000
310.8;   71.097000;   -6.752600;   17.077000;   67.479000;    1.705100;   21.800000;   63.203000;    5.868500;   24.762000;   57.041000;   14.337000;   22.196000
312.0;   59.704000;   14.995000;   19.775000;   65.665000;    5.974600;   21.812000;   69.349000;    1.633000;   18.621000;   72.340000;   -6.994200;   14.001000
313.2;   73.168000;   -7.222300;   10.825000;   70.788000;    1.509800;   15.231000;   67.732000;    6.028700;   18.577000;   62.343000;   15.484000;   17.303000
314.4;   64.454000;   16.009000;   14.616000;   69.352000;    6.070900;   15.263000;   71.771000;    1.464600;   11.814000;   73.703000;   -7.474000;    7.586100
315.6;   73.913000;   -7.671100;    4.450900;   72.367000;    1.303600;    8.396900;   70.487000;    6.049200;   11.903000;   66.089000;   16.463000;   11.857000
316.8;   67.299000;   16.843000;    9.165900;   71.219000;    6.032100;    8.677700;   72.678000;    1.199100;    5.129400;   73.960000;   -7.864600;    1.451700
318.0;   73.845000;   -7.982900;   -1.445500;   72.789000;    0.987740;    1.980100;   71.664000;    5.960000;    5.548000;   68.192000;   17.071000;    6.577600
319.2;   68.761000;   17.311000;    3.857400;   71.857000;    5.937600;    2.324200;   72.753000;    0.923890;   -1.236700;   73.610000;   -8.024400;   -4.428400
320.4;   73.281000;   -8.086700;   -7.459000;   72.558000;    0.757730;   -4.509000;   71.923000;    5.774000;   -0.909290;   69.215000;   17.382000;    1.138300
321.6;   69.334000;   17.495000;   -1.540100;   71.791000;    5.734500;   -4.077700;   72.286000;    0.682670;   -7.709200;   72.853000;   -8.100600;  -10.459000
322.8;   72.283000;   -8.092300;  -13.386000;   71.900000;    0.536670;  -10.861000;   71.625000;    5.517900;   -7.154900;   69.181000;   17.666000;   -4.104000
324.0;   68.937000;   17.751000;   -6.590200;   71.307000;    5.470100;  -10.105000;   71.406000;    0.507920;  -13.877000;   71.544000;   -8.069200;  -16.305000
325.2;   70.502000;   -8.006500;  -19.327000;   70.698000;    0.335030;  -17.093000;   70.825000;    5.290100;  -13.225000;   68.788000;   17.564000;   -9.163700
326.4;   68.358000;   17.434000;  -11.755000;   70.168000;    5.174000;  -16.361000;   69.756000;    0.188660;  -20.344000;   69.070000;   -7.906400;  -22.388000
327.6;   67.211000;   -7.760000;  -25.392000;   68.401000;    0.089706;  -23.572000;   69.271000;    4.919300;  -19.514000;   67.742000;   17.246000;  -14.329000
328.8;   66.913000;   17.007000;  -16.842000;   68.098000;    4.715400;  -22.558000;   66.739000;    0.008304;  -26.663000;   64.930000;   -7.602100;  -28.245000
330.0;   62.175000;   -7.410100;  -30.937000;   64.617000;   -0.124630;  -29.651000;   66.587000;    4.487300;  -25.518000;   65.864000;   16.683000;  -19.279000
331.2;   64.399000;   16.299000;  -21.812000;   64.596000;    4.260600;  -28.527000;   61.952000;   -0.270630;  -32.614000;   58.836000;   -7.149100;  -33.557000
332.4;   55.127000;   -6.894800;  -36.028000;   58.769000;   -0.425960;  -35.495000;   62.014000;    3.941000;  -31.492000;   62.479000;   15.866000;  -24.274000
333.6;   60.152000;   15.341000;  -26.649000;   59.053000;    3.674400;  -34.248000;   55.227000;   -0.523420;  -38.108000;   51.261000;   -6.655500;  -38.272000
334.8;   47.470000;   -6.308600;  -40.230000;   51.534000;   -0.654110;  -40.430000;   55.800000;    3.329400;  -36.785000;   57.543000;   14.734000;  -28.843000
336.0;   54.457000;   14.227000;  -30.753000;   52.360000;    3.080300;  -39.010000;   47.882000;   -0.758670;  -42.495000;   43.835000;   -6.032300;  -41.988000
337.2;   40.066000;   -5.640900;  -43.654000;   44.097000;   -0.871060;  -44.465000;   48.635000;    2.730400;  -41.168000;   51.446000;   13.317000;  -32.830000
338.4;   47.963000;   12.549000;  -34.578000;   44.912000;    2.382800;  -43.122000;   40.336000;   -0.943870;  -46.235000;   36.243000;   -5.208200;  -45.159000
339.6;   32.288000;   -4.756300;  -46.547000;   36.591000;   -1.059600;  -47.858000;   41.221000;    2.041100;  -44.885000;   44.371000;   11.798000;  -36.077000
340.8;   40.981000;   10.969000;  -37.454000;   37.638000;    1.732300;  -46.422000;   32.869000;   -1.143600;  -49.296000;   28.218000;   -4.325800;  -47.737000
342.0;   23.890000;   -3.869900;  -48.760000;   28.963000;   -1.222100;  -50.543000;   34.017000;    1.368600;  -47.823000;   37.591000;   10.130000;  -38.640000
343.2;   34.028000;    9.214200;  -39.789000;   30.107000;    1.040000;  -49.090000;   24.664000;   -1.283700;  -51.648000;   19.173000;   -3.406800;  -49.592000
344.4;   14.214000;   -2.915800;  -50.226000;   20.048000;   -1.361300;  -52.569000;   25.861000;    0.666240;  -50.214000;   30.265000;    8.180300;  -40.897000
345.6;   26.267000;    7.185100;  -41.772000;   21.421000;    0.310010;  -51.106000;   15.282000;   -1.433800;  -53.258000;    9.308400;   -2.416600;  -50.633000
346.8;    4.667300;   -1.912900;  -50.810000;   10.595000;   -1.488300;  -53.673000;   16.902000;   -0.123510;  -51.817000;   22.109000;    6.216900;  -42.414000
348.0;   17.808000;    5.234800;  -42.840000;   12.397000;   -0.401690;  -52.233000;    6.114800;   -1.513300;  -53.852000;    0.256510;   -1.400900;  -50.795000
349.2;   -4.146200;   -0.878160;  -50.613000;    1.632100;   -1.553300;  -53.867000;    7.798600;   -0.737380;  -52.470000;   13.431000;    4.137000;  -43.368000
350.4;    8.927900;    3.037700;  -43.522000;    3.281500;   -1.079800;  -52.505000;   -2.776500;   -1.586100;  -53.694000;   -8.601100;   -0.321780;  -50.278000
351.6;  -13.148000;    0.208450;  -49.760000;   -7.147000;   -1.614500;  -53.315000;   -1.119100;   -1.418800;  -52.318000;    4.515600;    1.931300;  -43.431000
352.8;    0.348880;    0.873110;  -43.264000;   -5.327600;   -1.745200;  -51.987000;  -11.447000;   -1.638400;  -52.803000;  -17.742000;    0.767810;  -49.091000
354.0;  -22.328000;    1.271500;  -48.233000;  -15.820000;   -1.626500;  -52.121000;   -9.526200;   -2.050300;  -51.528000;   -3.696100;   -0.190350;  -42.939000
355.2;   -7.892200;   -1.279900;  -42.485000;  -13.913000;   -2.369200;  -50.831000;  -20.415000;   -1.631300;  -51.220000;  -27.067000;    1.794700;  -47.125000
356.4;  -31.724000;    2.330500;  -45.782000;  -25.149000;   -1.621600;  -50.037000;  -18.529000;   -2.676100;  -49.962000;  -12.242000;   -2.360600;  -41.918000
357.6;  -16.653000;   -3.432200;  -41.138000;  -23.122000;   -2.974100;  -48.871000;  -29.720000;   -1.616400;  -48.666000;  -36.092000;    2.828300;  -44.249000
358.8;  -39.976000;    3.309600;  -42.579000;  -33.980000;   -1.602200;  -47.096000;  -27.569000;   -3.250800;  -47.553000;  -21.030000;   -4.419100;  -40.279000
