# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 1.2°
# sensor pos #1: 5 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
129.6;   53.842000;  -11.291000;  -49.231000
130.8;   57.290000;  -12.357000;  -47.158000
132.0;   61.368000;  -13.337000;  -45.083000
133.2;   66.352000;  -14.264000;  -42.899000
134.4;   71.898000;  -15.127000;  -40.521000
135.6;   77.735000;  -15.936000;  -37.728000
136.8;   83.123000;  -16.692000;  -34.440000
138.0;   87.341000;  -17.365000;  -30.774000
139.2;   90.152000;  -17.933000;  -26.915000
140.4;   91.735000;  -18.404000;  -23.058000
141.6;   92.483000;  -18.804000;  -19.131000
142.8;   92.669000;  -19.134000;  -15.211000
144.0;   92.558000;  -19.448000;  -11.443000
145.2;   92.301000;  -19.604000;   -7.859600
146.4;   92.095000;  -19.711000;   -4.543000
147.6;   91.918000;  -19.740000;   -1.264000
148.8;   91.848000;  -19.723000;    2.052600
150.0;   91.871000;  -19.637000;    5.398800
151.2;   91.930000;  -19.499000;    8.762700
152.4;   91.940000;  -19.293000;   12.099000
153.6;   91.797000;  -19.022000;   15.654000
154.8;   91.283000;  -18.687000;   19.421000
156.0;   90.164000;  -18.213000;   23.295000
157.2;   88.061000;  -17.698000;   27.189000
158.4;   84.893000;  -17.139000;   30.893000
159.6;   80.416000;  -16.484000;   34.486000
160.8;   74.778000;  -15.705000;   37.864000
162.0;   68.736000;  -14.854000;   40.787000
163.2;   63.035000;  -13.936000;   43.275000
164.4;   58.324000;  -12.985000;   45.354000
165.6;   54.368000;  -11.977000;   47.279000
166.8;   50.910000;  -10.883000;   49.156000
168.0;   47.473000;   -9.761900;   51.012000
169.2;   43.373000;   -8.628200;   52.883000
170.4;   38.265000;   -7.488200;   54.606000
171.6;   31.809000;   -6.289900;   56.169000
172.8;   24.396000;   -5.033400;   57.420000
174.0;   16.971000;   -3.744400;   58.252000
175.2;   10.375000;   -2.475200;   58.663000
176.4;    5.080800;   -1.227700;   58.766000
177.6;    0.515650;    0.055353;   58.750000
178.8;   -3.797300;    1.358200;   58.629000
180.0;   -8.550500;    2.659800;   58.496000
181.2;  -14.200000;    3.934300;   58.257000
182.4;  -20.689000;    5.151900;   57.828000
183.6;  -27.960000;    6.388700;   57.048000
184.8;  -35.301000;    7.612000;   55.836000
186.0;  -41.666000;    8.821000;   54.211000
187.2;  -46.696000;    9.994700;   52.314000
188.4;  -50.427000;   11.088000;   50.350000
189.6;  -53.694000;   12.157000;   48.284000
190.8;  -57.096000;   13.213000;   46.208000
192.0;  -61.122000;   14.193000;   44.111000
193.2;  -66.027000;   15.145000;   41.926000
194.4;  -71.442000;   15.990000;   39.542000
195.6;  -77.178000;   16.804000;   36.749000
196.8;  -82.456000;   17.561000;   33.462000
198.0;  -86.569000;   18.226000;   29.841000
199.2;  -89.327000;   18.804000;   26.019000
200.4;  -90.832000;   19.227000;   22.187000
201.6;  -91.583000;   19.645000;   18.303000
202.8;  -91.800000;   20.018000;   14.406000
204.0;  -91.675000;   20.251000;   10.673000
205.2;  -91.465000;   20.435000;    7.150400
206.4;  -91.207000;   20.483000;    3.850000
207.6;  -91.079000;   20.583000;    0.592520
208.8;  -91.009000;   20.565000;   -2.721500
210.0;  -91.024000;   20.505000;   -6.019700
211.2;  -91.068000;   20.371000;   -9.360300
212.4;  -91.090000;   20.182000;  -12.653000
213.6;  -90.918000;   19.913000;  -16.190000
214.8;  -90.411000;   19.577000;  -19.961000
216.0;  -89.257000;   19.167000;  -23.818000
217.2;  -87.183000;   18.669000;  -27.653000
218.4;  -84.075000;   18.109000;  -31.305000
219.6;  -79.641000;   17.432000;  -34.893000
220.8;  -74.059000;   16.654000;  -38.261000
222.0;  -68.122000;   15.814000;  -41.173000
223.2;  -62.594000;   14.891000;  -43.631000
224.4;  -57.956000;   13.963000;  -45.688000
225.6;  -54.027000;   12.941000;  -47.616000
226.8;  -50.612000;   11.858000;  -49.528000
228.0;  -47.200000;   10.734000;  -51.402000
229.2;  -43.158000;    9.608900;  -53.240000
230.4;  -38.124000;    8.487600;  -54.985000
231.6;  -31.693000;    7.275900;  -56.562000
232.8;  -24.337000;    6.026100;  -57.833000
234.0;  -17.059000;    4.756100;  -58.660000
235.2;  -10.529000;    3.476100;  -59.096000
236.4;   -5.241800;    2.237200;  -59.246000
237.6;   -0.673740;    0.953390;  -59.220000
238.8;    3.730800;   -0.441650;  -59.153000
240.0;    8.440400;   -1.654800;  -59.010000
241.2;   14.065000;   -2.937500;  -58.786000
242.4;   20.535000;   -4.146600;  -58.349000
243.6;   27.805000;   -5.394100;  -57.589000
244.8;   35.099000;   -6.653200;  -56.389000
246.0;   41.449000;   -7.881000;  -54.786000
247.2;   46.453000;   -9.036700;  -52.891000
248.4;   50.192000;  -10.122000;  -50.931000
249.6;   53.464000;  -11.210000;  -48.884000
250.8;   56.854000;  -12.285000;  -46.803000
252.0;   60.904000;  -13.286000;  -44.735000
253.2;   65.771000;  -14.216000;  -42.561000
254.4;   71.160000;  -15.065000;  -40.214000
255.6;   76.867000;  -15.872000;  -37.432000
256.8;   82.170000;  -16.635000;  -34.169000
258.0;   86.318000;  -17.287000;  -30.563000
259.2;   89.100000;  -17.868000;  -26.751000
260.4;   90.715000;  -18.336000;  -22.992000
261.6;   91.486000;  -18.719000;  -19.070000
262.8;   91.703000;  -19.055000;  -15.173000
264.0;   91.613000;  -19.303000;  -11.442000
265.2;   91.407000;  -19.458000;   -7.943500
266.4;   91.186000;  -19.558000;   -4.649400
267.6;   91.045000;  -19.590000;   -1.369700
268.8;   90.988000;  -19.561000;    1.950900
270.0;   90.986000;  -19.480000;    5.275300
271.2;   91.053000;  -19.331000;    8.596400
272.4;   91.063000;  -19.122000;   11.891000
273.6;   90.928000;  -18.862000;   15.439000
274.8;   90.424000;  -18.500000;   19.203000
276.0;   89.278000;  -18.069000;   23.039000
277.2;   87.253000;  -17.563000;   26.882000
278.4;   84.201000;  -16.996000;   30.514000
279.6;   79.817000;  -16.322000;   34.127000
280.8;   74.306000;  -15.551000;   37.499000
282.0;   68.358000;  -14.694000;   40.455000
283.2;   62.799000;  -13.794000;   42.923000
284.4;   58.148000;  -12.864000;   45.011000
285.6;   54.199000;  -11.834000;   46.961000
286.8;   50.772000;  -10.753000;   48.853000
288.0;   47.307000;   -9.671100;   50.719000
289.2;   43.289000;   -8.544500;   52.568000
290.4;   38.319000;   -7.419500;   54.298000
291.6;   31.931000;   -6.227200;   55.889000
292.8;   24.535000;   -4.958000;   57.183000
294.0;   17.162000;   -3.693200;   58.025000
295.2;   10.620000;   -2.424400;   58.476000
296.4;    5.300300;   -1.176100;   58.610000
297.6;    0.686820;    0.104640;   58.581000
298.8;   -3.663200;    1.416400;   58.493000
300.0;   -8.416000;    2.708800;   58.356000
301.2;  -14.012000;    3.965300;   58.128000
302.4;  -20.416000;    5.169900;   57.715000
303.6;  -27.670000;    6.397300;   56.947000
304.8;  -34.960000;    7.619400;   55.755000
306.0;  -41.347000;    8.821400;   54.134000
307.2;  -46.354000;    9.976000;   52.270000
308.4;  -50.115000;   11.042000;   50.315000
309.6;  -53.395000;   12.122000;   48.262000
310.8;  -56.741000;   13.098000;   46.168000
312.0;  -60.769000;   14.109000;   44.126000
313.2;  -65.616000;   15.042000;   41.938000
314.4;  -70.980000;   15.876000;   39.599000
315.6;  -76.650000;   16.667000;   36.816000
316.8;  -81.904000;   17.401000;   33.553000
318.0;  -86.026000;   18.057000;   29.953000
319.2;  -88.803000;   18.634000;   26.167000
320.4;  -90.378000;   19.095000;   22.391000
321.6;  -91.181000;   19.482000;   18.501000
322.8;  -91.401000;   19.810000;   14.604000
324.0;  -91.294000;   20.015000;   10.861000
325.2;  -91.099000;   20.200000;    7.345900
326.4;  -90.876000;   20.281000;    4.064700
327.6;  -90.726000;   20.335000;    0.761770
328.8;  -90.667000;   20.307000;   -2.564500
330.0;  -90.707000;   20.227000;   -5.858900
331.2;  -90.766000;   20.071000;   -9.161900
332.4;  -90.804000;   19.878000;  -12.475000
333.6;  -90.679000;   19.614000;  -16.003000
334.8;  -90.206000;   19.260000;  -19.768000
336.0;  -89.083000;   18.899000;  -23.657000
337.2;  -87.085000;   18.399000;  -27.481000
338.4;  -84.077000;   17.844000;  -31.147000
339.6;  -79.741000;   17.188000;  -34.758000
340.8;  -74.280000;   16.400000;  -38.128000
342.0;  -68.370000;   15.565000;  -41.077000
343.2;  -62.834000;   14.662000;  -43.570000
344.4;  -58.195000;   13.735000;  -45.662000
345.6;  -54.264000;   12.721000;  -47.611000
346.8;  -50.867000;   11.653000;  -49.533000
348.0;  -47.469000;   10.567000;  -51.409000
349.2;  -43.435000;    9.426000;  -53.300000
350.4;  -38.423000;    8.335600;  -55.042000
351.6;  -32.023000;    7.146700;  -56.661000
352.8;  -24.660000;    5.900300;  -57.957000
354.0;  -17.273000;    4.643000;  -58.816000
355.2;  -10.699000;    3.384600;  -59.279000
356.4;   -5.378200;    2.130400;  -59.421000
357.6;   -0.773440;    0.878710;  -59.417000
358.8;    3.552000;   -0.414760;  -59.341000
360.0;    8.284300;   -1.697400;  -59.243000
