# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 1 mm
# Rotation step angle: 1.2°
# sensor pos #1: 15 mm
# sensor pos #2: 40 mm
# sensor pos #3: 65 mm
# sensor pos #4: 85 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]; X2_magn [mT]; Y2_magn [mT]; Z2_magn [mT]; X3_magn [mT]; Y3_magn [mT]; Z3_magn [mT]; X4_magn [mT]; Y4_magn [mT]; Z4_magn [mT]
182.4;  -19.571000;    3.411900;   -2.152800;  -21.237000;    0.726360;   -2.981700;  -20.310000;   -1.273600;   -4.145000;  -17.768000;   -2.619000;   -5.292400
183.6;  -16.881000;   -2.496500;   -6.112000;  -18.941000;   -1.263500;   -5.816000;  -20.523000;    0.615090;   -3.902200;  -19.005000;    3.235300;   -2.967300
184.8;  -18.331000;    3.054200;   -3.812800;  -19.705000;    0.423530;   -4.863400;  -18.720000;   -1.278400;   -5.742900;  -15.908000;   -2.380400;   -6.904000
186.0;  -14.842000;   -2.223900;   -7.675200;  -16.893000;   -1.229500;   -7.572500;  -18.801000;    0.395900;   -5.757300;  -17.591000;    2.829000;   -4.623500
187.2;  -16.780000;    2.615000;   -5.432500;  -17.821000;    0.305160;   -6.652700;  -16.696000;   -1.249300;   -7.449400;  -13.730000;   -2.080100;   -8.410600
188.4;  -12.562000;   -1.914400;   -9.100200;  -14.624000;   -1.156000;   -9.170000;  -16.798000;    0.194630;   -7.474900;  -15.922000;    2.385000;   -6.174100
189.6;  -15.009000;    2.156500;   -6.898800;  -15.704000;    0.075890;   -8.286800;  -14.360000;   -1.200800;   -9.118300;  -11.432000;   -1.762000;   -9.738400
190.8;  -10.141000;   -1.576000;  -10.364000;  -12.106000;   -1.090200;  -10.612000;  -14.532000;   -0.010366;   -9.070600;  -14.009000;    1.897400;   -7.622700
192.0;  -12.942000;    1.658700;   -8.309000;  -13.289000;   -0.093635;   -9.827100;  -11.462000;   -1.097000;  -10.807000;   -8.702200;   -1.306100;  -10.973000
193.2;   -7.361500;   -1.101100;  -11.512000;   -9.325000;   -0.951340;  -11.916000;  -11.992000;   -0.207520;  -10.522000;  -11.818000;    1.401800;   -8.945300
194.4;  -10.706000;    1.146800;   -9.523300;  -10.681000;   -0.279960;  -11.159000;   -8.815900;   -0.997650;  -12.001000;   -6.110800;   -0.944620;  -11.982000
195.6;   -4.735300;   -0.731780;  -12.422000;   -6.507100;   -0.821400;  -12.980000;   -9.252400;   -0.440150;  -11.844000;   -9.532100;    0.906710;  -10.079000
196.8;   -8.291400;    0.628530;  -10.609000;   -7.902500;   -0.449120;  -12.360000;   -6.093600;   -0.868070;  -13.008000;   -3.298100;   -0.483840;  -12.821000
198.0;   -1.831200;   -0.274740;  -13.183000;   -3.469300;   -0.648510;  -13.904000;   -6.441100;   -0.568980;  -12.891000;   -7.012500;    0.375360;  -11.090000
199.2;   -5.722300;    0.123690;  -11.545000;   -4.941600;   -0.594000;  -13.367000;   -3.005600;   -0.698550;  -13.961000;   -0.407640;   -0.067123;  -13.494000
200.4;    0.996530;    0.167000;  -13.743000;   -0.460420;   -0.473390;  -14.577000;   -3.501500;   -0.724690;  -13.801000;   -4.429900;   -0.115290;  -11.921000
201.6;   -3.128800;   -0.345680;  -12.283000;   -2.000200;   -0.712740;  -14.166000;    0.069582;   -0.523420;  -14.699000;    2.406200;    0.373120;  -13.967000
202.8;    3.883000;    0.608740;  -14.130000;    2.598300;   -0.268390;  -15.100000;   -0.483510;   -0.860980;  -14.535000;   -1.769700;   -0.608190;  -12.612000
204.0;   -0.416800;   -0.813560;  -12.882000;    1.064000;   -0.793390;  -14.810000;    3.445700;   -0.263910;  -15.242000;    5.408100;    0.922020;  -14.196000
205.2;    6.827300;    1.155800;  -14.265000;    5.790800;   -0.021568;  -15.368000;    2.607800;   -0.825880;  -15.044000;    0.960610;   -1.027900;  -13.105000
206.4;    2.264000;   -1.219100;  -13.277000;    4.080100;   -0.915120;  -15.261000;    6.222200;   -0.108940;  -15.536000;    8.158200;    1.350300;  -14.300000
207.6;    9.520200;    1.568800;  -14.272000;    8.653400;    0.182680;  -15.474000;    5.573800;   -0.865830;  -15.387000;    3.583500;   -1.412100;  -13.410000
208.8;    4.948800;   -1.575300;  -13.503000;    7.090100;   -0.884500;  -15.470000;    9.110400;    0.110240;  -15.665000;   10.822000;    1.715900;  -14.229000
210.0;   12.116000;    1.932500;  -14.120000;   11.523000;    0.402990;  -15.370000;    8.572400;   -0.883380;  -15.509000;    6.270200;   -1.738500;  -13.549000
211.2;    7.558500;   -1.902000;  -13.549000;   10.003000;   -0.886740;  -15.496000;   12.015000;    0.340630;  -15.584000;   13.346000;    2.086300;  -13.959000
212.4;   14.518000;    2.283100;  -13.741000;   14.195000;    0.631520;  -15.064000;   11.364000;   -0.870690;  -15.439000;    8.784200;   -2.036800;  -13.506000
213.6;   10.013000;   -2.181000;  -13.397000;   12.690000;   -0.846420;  -15.304000;   14.552000;    0.558330;  -15.317000;   15.635000;    2.452600;  -13.450000
214.8;   16.741000;    2.653900;  -13.133000;   16.651000;    0.869370;  -14.513000;   14.326000;   -0.922960;  -14.993000;   11.196000;   -2.290400;  -13.244000
216.0;   12.346000;   -2.406100;  -13.041000;   15.291000;   -0.797500;  -14.878000;   17.263000;    0.835390;  -14.616000;   17.765000;    2.889500;  -12.627000
217.2;   18.717000;    3.060100;  -12.198000;   18.941000;    1.084800;  -13.695000;   16.667000;   -0.722450;  -14.422000;   13.456000;   -2.475600;  -12.776000
218.4;   14.473000;   -2.575300;  -12.462000;   17.583000;   -0.709000;  -14.204000;   19.221000;    1.014300;  -13.962000;   19.536000;    3.115800;  -11.814000
219.6;   20.293000;    3.256200;  -11.294000;   20.801000;    1.302100;  -12.740000;   18.630000;   -0.656350;  -13.806000;   15.442000;   -2.634600;  -12.126000
220.8;   16.377000;   -2.694800;  -11.713000;   19.624000;   -0.610050;  -13.316000;   21.106000;    1.228600;  -12.988000;   21.044000;    3.344700;  -10.767000
222.0;   21.678000;    3.457800;  -10.142000;   22.396000;    1.496700;  -11.543000;   20.557000;   -0.540230;  -12.803000;   17.255000;   -2.724600;  -11.263000
223.2;   18.037000;   -2.808700;  -10.751000;   21.364000;   -0.494670;  -12.213000;   22.677000;    1.441800;  -11.768000;   22.223000;    3.555600;   -9.504100
224.4;   22.670000;    3.654600;   -8.834100;   23.650000;    1.676300;  -10.179000;   22.086000;   -0.416260;  -11.607000;   18.742000;   -2.768300;  -10.234000
225.6;   19.374000;   -2.847900;   -9.666300;   22.743000;   -0.351280;  -10.961000;   23.809000;    1.605000;  -10.493000;   23.019000;    3.703100;   -8.133400
226.8;   23.341000;    3.779300;   -7.364400;   24.512000;    1.859300;   -8.661200;   23.317000;   -0.246360;  -10.235000;   19.922000;   -2.751500;   -9.040300
228.0;   20.422000;   -2.753400;   -8.365900;   23.791000;   -0.183250;   -9.474500;   24.662000;    1.812200;   -8.788300;   23.428000;    3.839800;   -6.473800
229.2;   23.517000;    3.896900;   -5.654900;   24.982000;    2.009000;   -6.932100;   24.165000;   -0.101480;   -8.665200;   20.825000;   -2.665600;   -7.683300
230.4;   21.141000;   -2.648800;   -6.985300;   24.436000;   -0.021195;   -7.868800;   25.081000;    1.945900;   -7.166300;   23.559000;    3.886100;   -4.917700
231.6;   23.491000;    3.906300;   -4.085900;   25.098000;    2.125500;   -5.258400;   24.621000;    0.060581;   -7.024400;   21.363000;   -2.585400;   -6.250600
232.8;   21.524000;   -2.506200;   -5.452400;   24.727000;    0.178580;   -6.129400;   25.121000;    2.099000;   -5.261700;   23.325000;    3.899500;   -3.241800
234.0;   23.055000;    3.889100;   -2.343800;   24.798000;    2.222600;   -3.353800;   24.708000;    0.253260;   -5.203700;   21.580000;   -2.393800;   -4.656800
235.2;   21.555000;   -2.315400;   -3.819400;   24.603000;    0.332420;   -4.262100;   24.795000;    2.197600;   -3.523000;   22.726000;    3.852500;   -1.473600
236.4;   22.306000;    3.813700;   -0.608480;   24.164000;    2.307000;   -1.455800;   24.396000;    0.450040;   -3.168700;   21.466000;   -2.219400;   -3.023800
237.6;   21.274000;   -2.080100;   -2.187900;   24.154000;    0.558330;   -2.411500;   24.128000;    2.283500;   -1.725200;   21.780000;    3.763300;    0.263260
238.8;   21.166000;    3.692300;    1.172000;   23.154000;    2.357800;    0.434730;   23.771000;    0.639730;   -1.432600;   21.001000;   -1.952800;   -1.342400
240.0;   20.636000;   -1.799300;   -0.455860;   23.284000;    0.733830;   -0.456600;   22.851000;    2.369300;    0.673820;   20.333000;    3.575400;    2.143100
241.2;   19.534000;    3.480600;    3.008900;   21.671000;    2.372300;    2.420600;   22.705000;    0.789840;    0.494590;   20.218000;   -1.619700;    0.388160
242.4;   19.713000;   -1.440500;    1.213300;   22.095000;    0.943680;    1.434300;   21.505000;    2.395800;    2.371900;   18.754000;    3.392500;    3.809700
243.6;   17.848000;    3.268100;    4.611600;   20.029000;    2.363400;    4.197700;   21.372000;    1.045600;    2.371100;   19.117000;   -1.271000;    2.026300
244.8;   18.459000;   -1.069700;    2.880000;   20.538000;    1.169600;    3.311600;   19.779000;    2.398800;    4.168200;   16.934000;    3.155700;    5.374700
246.0;   15.873000;    3.007100;    6.172900;   17.987000;    2.333100;    5.953100;   19.637000;    1.246500;    4.223600;   17.719000;   -0.909900;    3.681900
247.2;   16.901000;   -0.644780;    4.484100;   18.655000;    1.334300;    5.097600;   17.778000;    2.363400;    5.847000;   14.728000;    2.846900;    6.911700
248.4;   13.597000;    2.669900;    7.593100;   15.729000;    2.278600;    7.543200;   17.666000;    1.455200;    5.940500;   16.055000;   -0.425220;    5.230600
249.6;   15.138000;   -0.201920;    5.957900;   16.566000;    1.560900;    6.742400;   15.507000;    2.326000;    7.460800;   12.413000;    2.531400;    8.247900
250.8;   11.143000;    2.340200;    8.884300;   13.187000;    2.183000;    9.019500;   15.381000;    1.652400;    7.536900;   14.129000;    0.028095;    6.663700
252.0;   13.042000;    0.280890;    7.355800;   14.147000;    1.746500;    8.306700;   12.612000;    2.221500;    9.164000;    9.700600;    2.087000;    9.491100
253.2;    8.366000;    1.870100;   10.034000;   10.314000;    2.056400;   10.348000;   12.829000;    1.811800;    8.995500;   11.933000;    0.518370;    8.005900
254.4;   10.833000;    0.783860;    8.597100;   11.542000;    1.926100;    9.656600;   10.202000;    2.129200;   10.253000;    7.126800;    1.721900;   10.518000
255.6;    5.763300;    1.511300;   10.970000;    7.594100;    1.915300;   11.411000;   10.188000;    1.998500;   10.293000;    9.662800;    1.011600;    9.158500
256.8;    8.420600;    1.249500;    9.709100;    8.767700;    2.075500;   10.874000;    7.323200;    1.991100;   11.406000;    4.359800;    1.318600;   11.377000
258.0;    2.913900;    1.086700;   11.761000;    4.587100;    1.755500;   12.360000;    7.311100;    2.132200;   11.436000;    7.158300;    1.479900;   10.190000
259.2;    5.856000;    1.740200;   10.652000;    5.831800;    2.223300;   11.916000;    4.276600;    1.836900;   12.380000;    1.484400;    0.877960;   12.079000
260.4;    0.089374;    0.662880;   12.365000;    1.588800;    1.563200;   13.072000;    4.384400;    2.246100;   12.382000;    4.614900;    1.947400;   11.041000
261.6;    3.302700;    2.145700;   11.422000;    2.888200;    2.310700;   12.774000;    1.298200;    1.643400;   13.152000;   -1.321000;    0.445190;   12.606000
262.8;   -2.774700;    0.216290;   12.795000;   -1.506900;    1.379800;   13.619000;    1.352800;    2.341300;   13.159000;    1.941100;    2.381700;   11.744000
264.0;    0.590420;    2.610600;   12.035000;   -0.197980;    2.320400;   13.429000;   -2.193700;    1.385400;   13.777000;   -4.325500;   -0.118650;   12.863000
265.2;   -5.750200;   -0.346800;   12.950000;   -4.615000;    1.128100;   13.959000;   -1.717200;    2.400000;   13.740000;   -0.775270;    2.806200;   12.278000
266.4;   -2.079700;    2.949600;   12.466000;   -3.199900;    2.433200;   13.927000;   -4.981900;    1.205100;   14.129000;   -7.035600;   -0.479730;   13.035000
267.6;   -8.357700;   -0.693690;   13.037000;   -7.492700;    0.930990;   14.078000;   -4.677000;    2.434300;   14.105000;   -3.395600;    3.148600;   12.605000
268.8;   -4.732700;    3.350600;   12.724000;   -6.187800;    2.446600;   14.184000;   -7.906500;    0.987000;   14.276000;   -9.728500;   -0.909150;   12.959000
270.0;  -11.026000;   -1.133600;   12.838000;  -10.410000;    0.677440;   13.975000;   -7.672300;    2.432100;   14.256000;   -6.066900;    3.481300;   12.769000
271.2;   -7.355600;    3.660900;   12.766000;   -9.091500;    2.444400;   14.230000;  -10.770000;    0.749880;   14.217000;  -12.280000;   -1.303500;   12.690000
272.4;  -13.429000;   -1.504400;   12.478000;  -13.064000;    0.445930;   13.675000;  -10.459000;    2.418600;   14.181000;   -8.563000;    3.796100;   12.705000
273.6;   -9.763700;    3.922300;   12.621000;  -11.782000;    2.425000;   14.023000;  -13.290000;    0.538910;   13.964000;  -14.540000;   -1.654100;   12.222000
274.8;  -15.632000;   -1.848300;   11.895000;  -15.498000;    0.223760;   13.125000;  -13.120000;    2.359600;   13.848000;  -10.961000;    4.027300;   12.453000
276.0;  -12.092000;    4.139300;   12.239000;  -14.350000;    2.371600;   13.589000;  -15.996000;    0.265950;   13.255000;  -16.660000;   -2.065600;   11.429000
277.2;  -17.588000;   -2.234400;   10.984000;  -17.759000;   -0.016714;   12.286000;  -16.063000;    2.235300;   12.949000;  -13.201000;    4.212100;   11.977000
278.4;  -14.219000;    4.328600;   11.687000;  -16.631000;    2.297600;   12.939000;  -18.051000;    0.059461;   12.539000;  -18.427000;   -2.346400;   10.533000
279.6;  -19.208000;   -2.493500;   10.013000;  -19.602000;   -0.201170;   11.326000;  -17.752000;    2.218100;   12.452000;  -15.175000;    4.390600;   11.334000
280.8;  -16.114000;    4.455500;   10.927000;  -18.659000;    2.192700;   12.036000;  -19.865000;   -0.144790;   11.563000;  -19.912000;   -2.555500;    9.526600
282.0;  -20.537000;   -2.676500;    8.904200;  -21.149000;   -0.359500;   10.141000;  -19.572000;    2.121800;   11.521000;  -16.970000;    4.506700;   10.464000
283.2;  -17.741000;    4.544000;    9.953400;  -20.377000;    2.079600;   10.917000;  -21.370000;   -0.333360;   10.439000;  -21.078000;   -2.780300;    8.207600
284.4;  -21.525000;   -2.870300;    7.537700;  -22.405000;   -0.581670;    8.790400;  -21.107000;    2.003800;   10.320000;  -18.436000;    4.567200;    9.439000
285.6;  -19.063000;    4.580300;    8.854300;  -21.743000;    1.953700;    9.634800;  -22.552000;   -0.516700;    9.021800;  -21.868000;   -2.912100;    6.833700
286.8;  -22.161000;   -3.009500;    6.062800;  -23.265000;   -0.740740;    7.240900;  -22.304000;    1.817100;    8.896500;  -19.637000;    4.572800;    8.241300
288.0;  -20.105000;    4.570600;    7.552400;  -22.780000;    1.806200;    8.140800;  -23.401000;   -0.710120;    7.272000;  -22.317000;   -3.046900;    5.227300
289.2;  -22.404000;   -3.092400;    4.397300;  -23.742000;   -0.885250;    5.477500;  -23.162000;    1.742400;    7.338900;  -20.506000;    4.533600;    6.872100
290.4;  -20.805000;    4.504500;    6.152200;  -23.411000;    1.676300;    6.501800;  -23.785000;   -0.839700;    5.746900;  -22.465000;   -3.081200;    3.646800
291.6;  -22.383000;   -3.107000;    2.795700;  -23.845000;   -1.009200;    3.734700;  -23.615000;    1.565400;    5.647800;  -21.066000;    4.438400;    5.392100
292.8;  -21.205000;    4.356200;    4.588700;  -23.693000;    1.503000;    4.728400;  -23.855000;   -0.969640;    3.912500;  -22.219000;   -3.088000;    1.922900
294.0;  -21.970000;   -3.084600;    1.018600;  -23.575000;   -1.110400;    1.853000;  -23.720000;    1.388000;    3.795300;  -21.265000;    4.312500;    3.780900
295.2;  -21.254000;    4.231500;    2.947200;  -23.613000;    1.305900;    2.833000;  -23.518000;   -1.081300;    2.040000;  -21.624000;   -3.069300;    0.140940
296.4;  -21.198000;   -3.046500;   -0.735600;  -22.931000;   -1.184300;   -0.034958;  -23.358000;    1.195400;    1.541900;  -21.162000;    4.116100;    2.149000
297.6;  -20.972000;    3.995100;    1.309800;  -23.141000;    1.137900;    0.963170;  -22.852000;   -1.153000;    0.188610;  -20.696000;   -2.978600;   -1.628800
298.8;  -20.091000;   -2.924000;   -2.526000;  -21.929000;   -1.234000;   -1.956900;  -22.780000;    1.023200;   -0.006504;  -20.693000;    3.871500;    0.439530
300.0;  -20.333000;    3.742700;   -0.430370;  -22.293000;    0.939570;   -0.997240;  -21.708000;   -1.220900;   -1.949900;  -19.291000;   -2.810500;   -3.489000
301.2;  -18.534000;   -2.716400;   -4.341900;  -20.454000;   -1.262800;   -3.954700;  -21.735000;    0.835390;   -1.978000;  -19.924000;    3.574300;   -1.282900
302.4;  -19.434000;    3.400300;   -2.103300;  -21.105000;    0.674080;   -2.917400;  -20.361000;   -1.264600;   -3.757700;  -17.784000;   -2.643200;   -5.135700
303.6;  -16.896000;   -2.538300;   -5.955400;  -18.829000;   -1.247500;   -5.728800;  -20.185000;    0.613220;   -4.214800;  -18.850000;    3.133300;   -2.935500
304.8;  -18.187000;    3.028000;   -3.755500;  -19.585000;    0.539280;   -4.761700;  -18.645000;   -1.277000;   -5.555900;  -15.913000;   -2.412500;   -6.758000
306.0;  -14.861000;   -2.266500;   -7.546600;  -16.811000;   -1.216500;   -7.464200;  -18.670000;    0.399260;   -5.674900;  -17.436000;    2.808500;   -4.571100
307.2;  -16.640000;    2.603100;   -5.354900;  -17.712000;    0.313000;   -6.549200;  -16.665000;   -1.266900;   -7.260200;  -13.803000;   -2.130900;   -8.266800
308.4;  -12.686000;   -1.980400;   -8.953800;  -14.576000;   -1.167200;   -9.044000;  -16.718000;    0.205460;   -7.357400;  -15.804000;    2.358100;   -6.098700
309.6;  -14.895000;    2.141600;   -6.816000;  -15.633000;    0.114350;   -8.182200;  -14.392000;   -1.204900;   -8.877700;  -11.489000;   -1.812800;   -9.610100
310.8;  -10.221000;   -1.621200;  -10.241000;  -12.034000;   -1.073100;  -10.506000;  -14.452000;   -0.001778;   -8.959000;  -13.883000;    1.895900;   -7.514800
312.0;  -12.842000;    1.674800;   -8.193700;  -13.220000;   -0.078325;   -9.701800;  -11.576000;   -1.102600;  -10.581000;   -8.777700;   -1.337100;  -10.859000
313.2;   -7.441700;   -1.143300;  -11.392000;   -9.258300;   -0.937530;  -11.812000;  -11.552000;   -0.158230;  -10.673000;  -11.732000;    1.394800;   -8.836700
314.4;  -10.632000;    1.164400;   -9.415800;  -10.646000;   -0.255320;  -11.026000;   -9.050400;   -1.016300;  -11.736000;   -6.168000;   -0.961800;  -11.858000
315.6;   -4.799000;   -0.749710;  -12.288000;   -6.498300;   -0.806840;  -12.861000;   -8.984800;   -0.338590;  -11.835000;   -9.452500;    0.912690;   -9.969700
316.8;   -8.247700;    0.643460;  -10.491000;   -7.902500;   -0.486460;  -12.233000;   -6.196600;   -0.886000;  -12.835000;   -3.455000;   -0.593620;  -12.718000
318.0;   -1.999800;   -0.358000;  -13.098000;   -3.499700;   -0.637310;  -13.773000;   -6.430100;   -0.508490;  -12.765000;   -6.978100;    0.392910;  -10.991000
319.2;   -5.700000;    0.127050;  -11.442000;   -4.965400;   -0.586900;  -13.243000;   -3.137200;   -0.700790;  -13.809000;   -0.578080;   -0.149270;  -13.415000
320.4;    0.829030;    0.079625;  -13.675000;   -0.501840;   -0.459940;  -14.464000;   -3.532300;   -0.619760;  -13.666000;   -4.432100;   -0.091394;  -11.806000
321.6;   -3.131700;   -0.340450;  -12.176000;   -2.059600;   -0.754560;  -14.061000;   -0.191750;   -0.539110;  -14.533000;    2.235400;    0.296950;  -13.901000
322.8;    3.690500;    0.533680;  -14.094000;    2.571100;   -0.263160;  -14.975000;   -0.192490;   -0.723190;  -14.455000;   -1.770400;   -0.546570;  -12.486000
324.0;   -0.425600;   -0.789660;  -12.759000;    1.018200;   -0.786670;  -14.703000;    3.018300;   -0.316930;  -15.110000;    5.213800;    0.812240;  -14.174000
325.2;    6.622400;    1.040400;  -14.252000;    5.643800;   -0.040238;  -15.298000;    2.687000;   -0.796380;  -14.956000;    0.926890;   -0.996150;  -13.000000
326.4;    2.221500;   -1.206000;  -13.166000;    3.992900;   -0.841560;  -15.118000;    5.866300;   -0.128730;  -15.452000;    7.933100;    1.210700;  -14.309000
327.6;    9.276500;    1.425700;  -14.278000;    8.513000;    0.183430;  -15.398000;    5.492000;   -0.852390;  -15.278000;    3.527400;   -1.381100;  -13.322000
328.8;    4.872200;   -1.566000;  -13.413000;    6.998800;   -0.918110;  -15.379000;    8.909600;    0.103520;  -15.608000;   10.628000;    1.637100;  -14.228000
330.0;   11.944000;    1.857400;  -14.109000;   11.435000;    0.399260;  -15.298000;    8.737300;   -0.850900;  -15.376000;    6.195400;   -1.726900;  -13.463000
331.2;    7.480500;   -1.891200;  -13.453000;    9.901100;   -0.882640;  -15.414000;   11.697000;    0.308150;  -15.569000;   13.183000;    2.028000;  -13.960000
332.4;   14.352000;    2.227100;  -13.756000;   14.090000;    0.630400;  -14.978000;   11.470000;   -0.833350;  -15.274000;    8.695900;   -2.034600;  -13.410000
333.6;    9.892300;   -2.177200;  -13.313000;   12.573000;   -0.859110;  -15.218000;   14.349000;    0.527340;  -15.296000;   15.484000;    2.391700;  -13.482000
334.8;   16.590000;    2.579900;  -13.157000;   16.545000;    0.848840;  -14.452000;   14.175000;   -0.790030;  -14.914000;   11.082000;   -2.313500;  -13.161000
336.0;   12.227000;   -2.397200;  -12.947000;   15.175000;   -0.792270;  -14.800000;   16.887000;    0.771540;  -14.745000;   17.612000;    2.800200;  -12.692000
337.2;   18.557000;    2.947400;  -12.275000;   18.808000;    1.073600;  -13.643000;   16.371000;   -0.744480;  -14.491000;   13.327000;   -2.477800;  -12.700000
338.4;   14.344000;   -2.574900;  -12.389000;   17.452000;   -0.729540;  -14.143000;   18.974000;    0.964220;  -14.058000;   19.402000;    3.058600;  -11.861000
339.6;   20.208000;    3.196100;  -11.357000;   20.684000;    1.273000;  -12.686000;   18.556000;   -0.654860;  -13.696000;   15.296000;   -2.617100;  -12.050000
340.8;   16.237000;   -2.695500;  -11.643000;   19.501000;   -0.627980;  -13.273000;   20.935000;    1.209900;  -13.053000;   20.919000;    3.323400;  -10.758000
342.0;   21.556000;    3.445100;  -10.152000;   22.286000;    1.481400;  -11.527000;   20.418000;   -0.548070;  -12.753000;   17.095000;   -2.719800;  -11.197000
343.2;   17.881000;   -2.762000;  -10.701000;   21.230000;   -0.517450;  -12.177000;   22.461000;    1.399600;  -11.923000;   22.139000;    3.516800;   -9.570200
344.4;   22.574000;    3.609800;   -8.901000;   23.537000;    1.666200;  -10.169000;   22.090000;   -0.396090;  -11.334000;   18.564000;   -2.789600;  -10.198000
345.6;   19.194000;   -2.778800;   -9.610500;   22.592000;   -0.376670;  -10.914000;   23.642000;    1.582200;  -10.596000;   22.966000;    3.664300;   -8.215100
346.8;   23.268000;    3.742700;   -7.456800;   24.408000;    1.827900;   -8.683000;   23.167000;   -0.280340;  -10.211000;   19.763000;   -2.748200;   -9.002200
348.0;   20.242000;   -2.750400;   -8.323800;   23.631000;   -0.304980;   -9.470800;   24.515000;    1.750600;   -8.969000;   23.411000;    3.800200;   -6.616100
349.2;   23.523000;    3.848800;   -5.804200;   24.883000;    1.971700;   -6.962000;   24.033000;   -0.136950;   -8.661500;   20.653000;   -2.682800;   -7.647900
350.4;   20.959000;   -2.656300;   -6.938300;   24.278000;   -0.068244;   -7.850000;   24.982000;    1.913800;   -7.382900;   23.577000;    3.865900;   -5.048900
351.6;   23.499000;    3.879000;   -4.194900;   24.995000;    2.090000;   -5.222600;   24.492000;    0.031455;   -7.019300;   21.203000;   -2.586100;   -6.218100
352.8;   21.351000;   -2.503600;   -5.423600;   24.583000;    0.125180;   -6.123100;   25.048000;    2.048600;   -5.644200;   23.346000;    3.872300;   -3.350800
354.0;   23.082000;    3.874200;   -2.451000;   24.742000;    2.195300;   -3.361200;   24.594000;    0.207700;   -5.210400;   21.419000;   -2.414000;   -4.640500
355.2;   21.409000;   -2.326200;   -3.803500;   24.471000;    0.122570;   -4.312400;   24.754000;    2.162500;   -3.717800;   22.739000;    3.847300;   -1.573000
356.4;   22.329000;    3.817800;   -0.696430;   24.086000;    2.252100;   -1.503500;   24.307000;    0.409710;   -3.346000;   21.285000;   -2.206000;   -3.031600
357.6;   21.108000;   -2.088700;   -2.176400;   24.038000;    0.502690;   -2.416300;   24.100000;    2.251300;   -1.837200;   21.814000;    3.777400;    0.174200
358.8;   21.217000;    3.719600;    1.096200;   23.082000;    2.339500;    0.442490;   23.668000;    0.602760;   -1.442200;   20.871000;   -1.987200;   -1.355300
360.0;   20.469000;   -1.798200;   -0.463250;   23.189000;    0.719270;   -0.459930;   23.002000;    2.331300;    0.181590;   20.389000;    3.602300;    2.024900
