# *CALIBRATION************
# Voff:  -0.000557, -0.000502, 0.000355
# Oe*Vref/V:  18766.300781, 19118.269531, 18920.400390
# mV/Vref/Oe:  0.053287, 0.052306, 0.052853
# Hrel:  0.000000, 0.000000, 0.000000
# ADC Vref:  4.000000
# ADC Bits:  16
# ADC samples:  10
# ADC Speed:  4
# Linearization
# A0:  0.000000, 0.000000, 0.000000
# A1:  1.000000, 1.000000, 1.000000
# A2:  0.000000, 0.000000, 0.000000
# A3:  0.222500, 0.222500, 0.222500
# A4:  0.000000, 0.000000, 0.000000
# A5:  3.403000, 3.403000, 3.403000
# Orthogonalization
# 1.000000, 0.000000, 0.000000
# 0.000000, 1.000000, 0.000000
# 0.000000, 0.000000, 1.000000
# EEPROM Cal Valid, Valid, Valid
# EEPROM Lin Valid, Valid, Valid
# EEPROM Ortho Not Valid
# Sensor ID:   USB25103-1715507101             
# Software Version:  MDTUSBMAG3D.V9.20220510
# ************************
# 
# SENSOR_NB_SAMPLE: 10 
# SENSOR_GAIN: 1 
# SENSOR_READ_DELAY: 0.7 
# SENSOR_Oe_mT: 0.1 
# working dist: 10 mm
# Rotation step angle: 2.4°
# sensor pos #1: 15 mm
#
# angle[°]; X1_magn [mT]; Y1_magn [mT]; Z1_magn [mT]
196.8;   19.247000;   -3.062600;  -58.752000
199.2;   31.804000;   -4.095800;  -56.668000
201.6;   42.133000;   -5.065100;  -53.399000
204.0;   49.827000;   -5.950500;  -49.442000
206.4;   57.629000;   -6.940000;  -45.121000
208.8;   66.722000;   -7.658100;  -40.201000
211.2;   76.127000;   -7.977700;  -33.971000
213.6;   82.354000;   -8.395900;  -26.674000
216.0;   85.040000;   -8.562100;  -19.085000
218.4;   85.689000;   -8.722700;  -11.498000
220.8;   85.593000;   -8.682000;   -4.578400
223.2;   85.491000;   -8.578200;    2.264300
225.6;   85.365000;   -8.269700;    9.102700
228.0;   84.851000;   -7.850800;   16.161000
230.4;   82.851000;   -7.369800;   23.666000
232.8;   77.970000;   -6.625200;   31.002000
235.2;   69.475000;   -5.827600;   37.813000
237.6;   59.667000;   -5.116300;   43.299000
240.0;   51.135000;   -4.161500;   47.684000
242.4;   43.730000;   -3.198500;   51.522000
244.8;   34.909000;   -2.072300;   54.925000
247.2;   23.006000;   -0.774720;   57.549000
249.6;   10.987000;    0.395900;   58.850000
252.0;    1.092900;    1.590000;   59.135000
254.4;   -8.225700;    2.815600;   58.835000
256.8;  -19.090000;    3.782300;   57.920000
259.2;  -31.572000;    4.977200;   55.845000
261.6;  -41.967000;    5.929000;   52.533000
264.0;  -49.548000;    6.610500;   48.531000
266.4;  -57.299000;    7.699000;   44.221000
268.8;  -66.345000;    8.358800;   39.343000
271.2;  -75.554000;    8.956200;   33.131000
273.6;  -81.703000;    9.352400;   25.886000
276.0;  -84.389000;    9.646700;   18.307000
278.4;  -85.017000;    9.793000;   10.844000
280.8;  -84.940000;    9.778500;    3.901700
283.2;  -84.794000;    9.676900;   -2.911500
285.6;  -84.686000;    9.417400;   -9.683300
288.0;  -84.153000;    8.976800;  -16.659000
290.4;  -82.157000;    8.361800;  -24.105000
292.8;  -77.345000;    7.732600;  -31.395000
295.2;  -69.002000;    6.851300;  -38.167000
297.6;  -59.288000;    6.034700;  -43.652000
300.0;  -51.003000;    4.985400;  -47.957000
302.4;  -43.567000;    3.715800;  -51.863000
304.8;  -34.868000;    2.832700;  -55.247000
307.2;  -23.140000;    1.613600;  -57.897000
309.6;  -11.104000;    0.500080;  -59.274000
312.0;   -1.336800;   -0.679880;  -59.611000
314.4;    7.976000;   -1.881500;  -59.364000
316.8;   18.948000;   -2.986400;  -58.497000
319.2;   31.352000;   -4.030100;  -56.435000
321.6;   41.749000;   -5.082300;  -53.160000
324.0;   49.395000;   -5.962400;  -49.267000
326.4;   57.103000;   -6.789500;  -44.921000
328.8;   66.122000;   -7.479200;  -40.082000
331.2;   75.359000;   -8.065800;  -33.906000
333.6;   81.600000;   -8.427300;  -26.634000
336.0;   84.351000;   -8.687200;  -19.138000
338.4;   85.047000;   -8.814900;  -11.608000
340.8;   84.994000;   -8.822400;   -4.707400
343.2;   84.872000;   -8.700300;    2.110600
345.6;   84.768000;   -8.381400;    8.935600
348.0;   84.310000;   -8.156900;   15.884000
350.4;   82.286000;   -7.398200;   23.422000
352.8;   77.535000;   -6.721600;   30.692000
355.2;   69.197000;   -5.892200;   37.515000
357.6;   59.445000;   -4.966900;   43.022000
360.0;   51.082000;   -3.997200;   47.344000
